434447434.0000	4.91	0.63
434447436.0000	5.02	0.23
434447438.0000	5.11	0.25
434447440.0000	3.86	0.15
434447442.0000	2.40	0.37
434447444.0000	1.74	0.35
434447446.0000	1.28	0.35
434447448.0000	2.06	0.59
434447450.0000	1.74	0.59
434447452.0000	2.16	0.21
434447454.0000	3.13	0.23
434447456.0000	3.59	0.30
434447458.0000	3.34	0.10
434447460.0000	4.25	0.42
434447462.0000	5.58	0.67
434447464.0000	6.90	0.70
434447466.0000	8.27	0.55
434447468.0000	10.29	0.32
434447470.0000	12.09	0.12
434447472.0000	13.58	0.06
434447474.0000	14.51	0.42
434447476.0000	15.49	0.25
434447478.0000	15.79	0.60
434447480.0000	21.27	7.70
434447482.0000	28.71	8.97
434447484.0000	36.02	8.15
434447486.0000	41.17	5.86
434447488.0000	45.70	3.88
434447490.0000	33.16	4.79
434447494.0000	5.94	13.58
434447496.0000	10.88	13.67
434447498.0000	25.34	9.83
434447500.0000	40.56	2.43
434447502.0000	45.43	3.86
434447504.0000	45.19	7.33
434447506.0000	39.44	8.09
434447508.0000	31.78	5.63
434447510.0000	19.89	0.72
434447512.0000	19.00	1.40
434447514.0000	17.66	1.56
434447516.0000	15.11	1.73
434447518.0000	13.82	1.82
434447520.0000	11.59	1.53
434447522.0000	8.53	1.38
434447524.0000	6.77	0.87
434447526.0000	5.93	1.02
434447528.0000	5.85	1.20
434447530.0000	4.85	1.20
434447532.0000	5.05	0.65
434447534.0000	5.52	0.27
434447536.0000	4.97	0.29
434447538.0000	5.91	0.56
434447540.0000	4.94	0.37
434447542.0000	4.41	0.45
434447544.0000	3.42	0.40
434447546.0000	3.46	0.42
434447548.0000	3.42	0.50
434447550.0000	2.67	0.44
434447552.0000	2.76	0.07
434447554.0000	2.46	0.25
434447556.0000	2.34	0.25
434447558.0000	1.92	0.37
434447560.0000	1.33	0.27
434447562.0000	1.39	0.34
434447564.0000	0.85	0.23
434447566.0000	1.90	0.22
434447568.0000	2.32	0.31
434447570.0000	3.30	0.48
434447572.0000	3.71	0.34
434447574.0000	4.58	0.12
434447576.0000	2.59	0.89
434447578.0000	2.67	0.78
434447580.0000	2.64	0.52
434447582.0000	3.27	0.18
434447584.0000	3.32	0.13
434447586.0000	2.99	0.30
434447588.0000	3.42	0.12
434447590.0000	3.82	0.09
434447599.0000	4.80	0.24
434447600.0000	5.53	0.57
434447602.0000	5.61	0.34
434447604.0000	5.80	0.07
434447606.0000	5.75	0.29
434447608.0000	5.54	0.24
434447610.0000	5.68	0.52
434447612.0000	4.82	0.71
434447614.0000	4.67	0.54
434447616.0000	4.90	0.24
434447618.0000	3.94	0.54
434447620.0000	3.78	0.48
434447622.0000	4.15	0.56
434447624.0000	3.95	0.44
434447626.0000	2.52	0.68
434447628.0000	2.37	0.56
434447630.0000	1.02	0.64
434447632.0000	0.45	0.57
434447634.0000	1.20	0.77
434447636.0000	1.85	0.48
434447638.0000	3.06	0.17
434447640.0000	3.59	0.31
434447642.0000	3.70	0.16
434447644.0000	3.82	0.22
434447646.0000	4.39	0.41
434447648.0000	5.23	0.36
434447650.0000	5.66	0.64
434447652.0000	5.90	0.52
434447654.0000	5.83	0.54
434447656.0000	5.99	0.45
434447658.0000	6.47	0.45
434447660.0000	5.27	0.98
434447662.0000	4.81	0.87
434447664.0000	4.11	0.59
434447666.0000	3.16	0.42
434447668.0000	2.41	0.25
434447670.0000	1.65	0.57
434447672.0000	1.20	0.37
434447674.0000	0.76	0.51
434447676.0000	0.86	0.17
434447678.0000	1.10	0.42
434447680.0000	1.31	0.24
434447682.0000	1.91	0.07
434447684.0000	2.75	0.20
434447686.0000	2.69	0.26
434447688.0000	3.30	0.22
434447690.0000	2.19	0.46
434447692.0000	2.91	0.45
434447694.0000	2.11	0.63
434447696.0000	2.53	0.71
434447698.0000	2.78	0.21
434447700.0000	2.68	0.18
434447702.0000	3.15	0.23
434447704.0000	3.70	0.26
434447706.0000	4.33	0.26
434447708.0000	5.38	0.36
434447710.0000	5.86	0.14
434447712.0000	6.20	0.27
434447714.0000	6.26	0.53
434447716.0000	7.18	0.37
434447718.0000	7.20	0.19
434447720.0000	6.48	0.55
434447722.0000	6.34	0.55
434447724.0000	5.80	0.50
434447726.0000	5.01	0.56
434447728.0000	4.34	0.63
434447730.0000	3.60	0.65
434447732.0000	2.97	0.23
434447734.0000	1.52	0.41
434447736.0000	1.77	0.32
434447738.0000	1.01	0.90
434447740.0000	1.29	0.52
434447742.0000	1.54	0.18
434447744.0000	1.82	0.27
434447746.0000	2.49	0.40
434447748.0000	3.31	0.71
434447750.0000	4.52	0.73
434447752.0000	4.57	0.37
434447754.0000	4.65	0.48
434447756.0000	4.48	0.87
434447758.0000	3.32	0.80
434447760.0000	2.16	0.61
434447762.0000	1.50	0.54
434447764.0000	1.03	0.49
434447766.0000	2.00	0.43
434447768.0000	2.99	0.47
434447770.0000	4.61	0.95
434447772.0000	4.03	0.37
434447774.0000	5.11	0.40
434447776.0000	5.51	0.18
434447778.0000	5.14	0.23
434447780.0000	4.67	0.43
434447782.0000	3.93	0.46
434447784.0000	2.86	0.50
434447786.0000	3.31	0.11
434447788.0000	2.19	0.15
434447790.0000	2.14	0.41
434447792.0000	1.86	0.14
434447794.0000	2.07	0.30
434447796.0000	1.88	0.20
434447798.0000	1.71	0.19
434447800.0000	1.27	0.14
434447802.0000	1.17	0.62
434447804.0000	1.13	0.48
434447806.0000	1.59	0.34
434447808.0000	2.52	0.24
434447810.0000	3.27	0.15
434447812.0000	3.75	0.23
434447814.0000	4.22	0.24
434447816.0000	4.50	0.11
434447818.0000	4.93	0.22
434447820.0000	5.60	0.58
434447822.0000	4.83	0.70
434447824.0000	4.41	0.57
434447826.0000	7.19	1.25
434447828.0000	30.66	5.79
434447830.0000	71.58	13.68
434447832.0000	100.91	13.41
434447834.0000	142.00	13.44
434447836.0000	181.02	10.55
434447838.0000	209.69	3.34
434447840.0000	231.91	4.43
434447842.0000	243.53	9.77
434447844.0000	240.98	13.25
434447846.0000	241.41	8.44
434447848.0000	251.41	8.17
434447850.0000	240.97	9.70
434447852.0000	230.56	10.52
434447854.0000	147.51	36.27
434447856.0000	122.63	33.11
434447858.0000	25.61	49.16
434447860.0000	64.45	54.89
434447862.0000	103.81	32.88
434447864.0000	175.86	23.20
434447866.0000	257.53	25.42
434447868.0000	276.99	6.89
434447870.0000	279.27	3.53
434447872.0000	272.39	2.68
434447874.0000	282.64	3.88
434447876.0000	236.26	13.00
434447878.0000	259.64	1.06
434447880.0000	248.09	7.26
434447882.0000	234.25	4.46
434447884.0000	191.25	7.80
434447886.0000	173.79	12.02
434447888.0000	149.03	16.99
434447890.0000	120.00	18.07
434447892.0000	87.60	17.49
434447894.0000	58.93	17.86
434447896.0000	20.94	10.35
434447898.0000	2.16	6.62
434447900.0000	7.23	0.61
434447902.0000	9.75	0.93
434447904.0000	8.63	4.21
434447906.0000	9.67	8.42
434447908.0000	11.90	6.24
434447910.0000	29.10	7.30
434447912.0000	32.01	2.54
434447914.0000	36.74	0.33
434447916.0000	35.37	3.27
434447918.0000	30.47	2.87
434447920.0000	25.97	3.53
434447922.0000	19.28	3.47
434447924.0000	12.16	2.75
434447926.0000	8.54	2.47
434447928.0000	4.02	1.69
434447930.0000	4.20	1.26
434447932.0000	7.67	1.35
434447934.0000	10.59	1.57
434447936.0000	12.03	0.72
434447938.0000	13.70	0.50
434447940.0000	14.93	0.69
434447942.0000	15.05	0.58
434447944.0000	14.77	1.03
434447946.0000	12.63	1.14
434447948.0000	11.55	1.35
434447950.0000	8.89	0.81
434447952.0000	7.68	1.19
434447954.0000	4.82	1.47
434447956.0000	3.17	0.97
434447958.0000	1.58	1.02
434447960.0000	2.47	0.92
434447962.0000	4.35	1.24
434447964.0000	5.01	0.56
434447966.0000	6.57	0.39
434447968.0000	7.37	0.28
434447970.0000	9.85	0.77
434447972.0000	9.18	0.29
434447974.0000	10.01	0.13
434447976.0000	9.57	0.66
434447978.0000	9.82	1.10
434447980.0000	8.05	1.56
434447982.0000	8.49	1.14
434447984.0000	8.43	1.76
434447986.0000	8.08	1.35
434447988.0000	7.77	0.76
434447990.0000	8.85	0.46
434447992.0000	9.45	0.42
434447994.0000	9.39	0.46
434447996.0000	10.07	0.73
434447998.0000	10.88	0.86
434448000.0000	10.44	0.74
434448002.0000	10.97	0.41
434448004.0000	14.14	0.95
434448006.0000	13.23	0.04
434448008.0000	13.63	0.21
434448010.0000	13.82	0.20
434448012.0000	13.25	0.50
434448014.0000	13.82	0.44
434448016.0000	13.27	0.26
434448018.0000	11.85	0.73
434448020.0000	10.80	0.82
434448022.0000	10.24	0.53
434448024.0000	9.63	0.59
434448026.0000	8.92	0.49
434448028.0000	7.45	0.51
434448030.0000	7.00	0.17
434448032.0000	6.79	0.80
434448034.0000	6.31	1.28
434448036.0000	6.17	0.74
434448038.0000	6.99	0.77
434448040.0000	7.30	0.40
434448042.0000	7.00	0.49
434448044.0000	8.60	1.30
434448046.0000	8.88	0.80
434448048.0000	10.12	1.02
434448050.0000	10.31	0.50
434448052.0000	12.77	0.47
434448054.0000	11.03	0.41
434448056.0000	10.46	0.63
434448058.0000	8.65	1.18
434448060.0000	7.03	1.13
434448062.0000	6.18	1.01
434448064.0000	6.67	0.88
434448066.0000	6.57	0.77
434448068.0000	7.07	0.78
434448070.0000	8.80	0.68
434448072.0000	8.88	0.66
434448074.0000	9.28	0.30
434448076.0000	9.58	0.23
434448078.0000	10.69	0.60
434448080.0000	10.90	0.61
434448082.0000	10.99	0.59
434448084.0000	11.29	0.53
434448086.0000	11.85	0.28
434448088.0000	11.73	0.15
434448090.0000	12.81	0.41
434448092.0000	12.54	0.57
434448094.0000	11.46	0.97
434448096.0000	10.16	1.07
434448098.0000	8.97	1.11
434448100.0000	8.84	0.95
434448102.0000	8.29	0.64
434448104.0000	7.05	0.88
434448106.0000	6.75	0.62
434448108.0000	4.94	0.91
434448110.0000	5.05	1.62
434448112.0000	4.95	1.03
434448114.0000	4.43	0.55
434448116.0000	3.73	0.15
434448118.0000	3.61	0.45
434448120.0000	3.56	0.48
434448122.0000	1.96	0.68
434448124.0000	2.41	0.57
434448126.0000	3.34	0.28
434448128.0000	3.53	0.16
434448130.0000	3.53	0.07
434448132.0000	4.14	0.27
434448134.0000	4.93	0.18
434448136.0000	4.53	0.21
434448138.0000	4.67	0.43
434448140.0000	4.13	0.74
434448142.0000	4.06	0.41
434448144.0000	4.47	0.07
434448146.0000	4.49	0.15
434448148.0000	3.85	0.13
434448150.0000	3.57	0.17
434448152.0000	3.78	0.32
434448154.0000	3.18	0.74
434448156.0000	2.64	0.61
434448158.0000	2.88	0.75
434448160.0000	2.43	0.33
434448162.0000	2.33	0.07
434448164.0000	3.55	0.41
434448166.0000	4.91	0.65
434448168.0000	4.49	0.25
434448170.0000	6.43	0.72
434448178.0000	5.73	0.44
434448179.0000	6.78	0.32
434448180.0000	7.36	0.19
434448182.0000	6.99	0.41
434448184.0000	6.36	0.86
434448186.0000	5.19	0.83
434448188.0000	3.81	0.78
434448190.0000	3.12	0.73
434448192.0000	2.60	0.77
434448194.0000	3.06	0.72
434448196.0000	1.91	0.26
434448198.0000	0.82	0.13
434448200.0000	0.84	0.30
434448202.0000	0.40	0.55
434448204.0000	0.72	0.54
434448206.0000	1.40	0.82
434448208.0000	1.40	0.68
434448210.0000	1.65	0.98
434448212.0000	3.20	1.09
434448214.0000	4.49	0.81
434448216.0000	4.49	0.59
434448218.0000	4.62	0.38
434448220.0000	6.64	0.15
434448222.0000	6.56	0.01
434448224.0000	5.62	0.31
434448226.0000	6.06	0.47
434448228.0000	6.10	0.18
434448230.0000	6.22	0.20
434448232.0000	5.34	0.31
434448234.0000	4.40	0.67
434448236.0000	3.64	0.72
434448238.0000	2.28	0.54
434448240.0000	3.44	0.23
434448242.0000	2.53	0.02
434448244.0000	2.30	0.28
434448246.0000	3.78	0.79
434448248.0000	3.49	0.43
434448250.0000	3.66	0.17
434448252.0000	2.74	0.54
434448254.0000	1.68	0.86
434448256.0000	0.69	0.76
434448258.0000	1.32	0.62
434448260.0000	2.48	0.43
434448262.0000	2.45	0.23
434448264.0000	3.36	0.68
434448266.0000	4.26	0.48
434448268.0000	3.44	0.04
434448270.0000	2.68	0.52
434448272.0000	2.23	0.65
434448274.0000	1.31	0.53
434448276.0000	0.84	0.40
434448278.0000	0.43	0.88
434448280.0000	0.59	0.47
434448282.0000	0.41	0.60
434448284.0000	1.80	0.47
434448286.0000	2.71	0.36
434448288.0000	3.34	0.42
434448290.0000	4.07	0.40
434448292.0000	3.58	0.21
434448294.0000	4.42	0.58
434448296.0000	3.62	0.27
434448298.0000	3.15	0.57
434448300.0000	1.86	0.77
434448302.0000	2.70	0.82
434448304.0000	4.43	0.93
434448306.0000	5.48	0.57
434448308.0000	7.18	0.34
434448310.0000	9.25	0.19
434448312.0000	9.03	0.74
434448314.0000	8.61	0.73
434448316.0000	9.13	0.52
434448318.0000	8.66	0.47
434448320.0000	8.01	0.76
434448322.0000	5.83	1.27
434448324.0000	5.45	1.09
434448326.0000	4.23	0.76
434448328.0000	3.96	0.68
434448330.0000	4.01	0.55
434448332.0000	3.55	0.25
434448334.0000	4.99	0.57
434448336.0000	4.81	0.41
434448338.0000	5.36	0.27
434448340.0000	6.25	0.38
434448342.0000	2.53	1.57
434448344.0000	3.19	1.15
434448346.0000	2.86	0.76
434448348.0000	2.94	0.61
434448350.0000	4.46	0.90
434448352.0000	5.99	0.60
434448354.0000	5.81	0.48
434448356.0000	7.56	0.90
434448358.0000	8.68	1.04
434448360.0000	8.34	0.85
434448362.0000	7.57	1.46
434448364.0000	23.37	5.76
434448366.0000	61.24	12.66
434448368.0000	99.56	15.35
434448370.0000	134.68	13.85
434448372.0000	167.22	8.83
434448374.0000	197.67	2.95
434448376.0000	213.84	5.39
434448378.0000	217.38	12.17
434448380.0000	204.90	15.78
434448382.0000	196.72	12.46
434448384.0000	197.60	7.77
434448386.0000	177.99	10.91
434448388.0000	159.77	13.22
434448390.0000	142.66	12.26
434448392.0000	130.74	12.33
434448394.0000	126.55	9.78
434448396.0000	123.69	6.74
434448398.0000	108.63	5.96
434448400.0000	89.23	2.46
434448402.0000	88.68	7.59
434448404.0000	75.90	10.97
434448406.0000	60.46	11.04
434448408.0000	41.62	10.86
434448410.0000	26.01	7.15
434448412.0000	11.86	3.81
434448414.0000	8.49	2.57
434448416.0000	5.71	1.26
434448418.0000	4.45	0.34
434448420.0000	3.32	1.14
434448422.0000	5.38	1.23
434448424.0000	7.01	1.12
434448426.0000	9.28	1.76
434448428.0000	10.39	1.06
434448430.0000	12.73	1.08
434448432.0000	15.41	0.84
434448434.0000	15.66	0.32
434448436.0000	14.87	0.98
434448438.0000	15.19	0.65
434448440.0000	14.53	0.74
434448442.0000	13.36	1.10
434448445.0000	11.85	1.19
434448447.0000	9.93	1.11
434448449.0000	7.28	0.93
434448451.0000	5.47	1.08
434448453.0000	4.12	1.18
434448455.0000	2.57	1.19
434448457.0000	3.48	0.67
434448459.0000	3.78	0.39
434448461.0000	4.11	0.52
434448463.0000	4.15	0.36
434448465.0000	3.45	0.45
434448466.0000	2.77	0.34
434448469.0000	3.04	0.27
434448471.0000	3.18	0.10
434448473.0000	3.31	0.14
434448475.0000	4.69	0.43
434448477.0000	5.36	0.29
434448479.0000	6.15	0.48
434448480.0000	7.18	0.36
434448483.0000	7.24	0.26
434448485.0000	7.22	0.44
434448487.0000	6.48	0.80
434448489.0000	5.63	0.82
434448491.0000	4.67	0.66
434448493.0000	4.20	0.70
434448495.0000	4.25	0.43
434448497.0000	4.30	0.59
434448499.0000	3.85	0.26
434448501.0000	4.11	0.48
434448503.0000	5.07	0.78
434448505.0000	4.47	0.52
434448507.0000	5.41	0.59
434448509.0000	4.91	0.45
434448511.0000	4.89	0.13
434448512.0000	5.14	0.34
434448515.0000	4.23	0.41
434448517.0000	4.66	0.17
434448519.0000	3.79	0.14
434448521.0000	4.00	0.29
434448523.0000	4.05	0.03
434448525.0000	4.12	0.19
434448527.0000	4.33	0.46
434448529.0000	4.19	0.57
434448531.0000	4.88	0.54
434448533.0000	5.41	0.45
434448535.0000	7.06	0.61
434448537.0000	6.01	0.11
434448539.0000	4.60	0.64
434448541.0000	3.12	0.83
434448543.0000	0.91	1.09
434448545.0000	1.37	1.00
434448547.0000	3.03	0.79
434448549.0000	4.93	0.49
434448551.0000	6.15	0.10
434448553.0000	7.42	0.26
434448555.0000	8.12	0.28
434448557.0000	9.36	0.32
434448559.0000	10.18	0.45
434448561.0000	10.91	0.27
434448563.0000	11.58	0.49
434448565.0000	10.80	0.71
434448567.0000	10.10	1.10
434448569.0000	10.60	1.14
434448571.0000	10.17	0.47
434448573.0000	10.29	0.38
434448575.0000	7.95	2.07
434448577.0000	7.17	2.37
434448579.0000	6.29	2.37
434448581.0000	7.57	2.20
434448583.0000	11.01	2.10
434448585.0000	12.34	1.18
434448587.0000	12.88	1.17
434448589.0000	10.48	1.24
434448591.0000	8.44	1.56
434448593.0000	6.01	1.41
434448595.0000	5.80	1.84
434448597.0000	6.79	1.61
434448599.0000	8.80	1.18
434448601.0000	12.76	0.92
434448603.0000	14.36	0.28
434448605.0000	14.30	0.60
434448607.0000	13.29	1.15
434448609.0000	12.87	1.14
434448611.0000	10.59	1.06
434448613.0000	8.18	1.55
434448615.0000	7.34	1.38
434448617.0000	5.41	0.74
434448619.0000	4.63	0.55
434448621.0000	4.96	0.46
434448623.0000	5.15	0.40
434448625.0000	5.85	0.21
434448627.0000	5.67	0.02
434448629.0000	6.05	0.53
434448631.0000	5.90	0.40
434448633.0000	5.73	0.51
434448635.0000	5.58	0.37
434448637.0000	6.48	0.77
434448639.0000	6.91	0.44
434448641.0000	7.54	0.79
434448643.0000	7.12	0.20
434448645.0000	6.91	0.34
434448647.0000	6.25	0.26
434448649.0000	5.05	0.67
434448651.0000	4.61	0.90
434448653.0000	11.69	2.72
434448655.0000	8.56	1.10
434448657.0000	25.76	6.37
434448659.0000	57.56	14.62
434448661.0000	115.32	28.20
434448663.0000	129.74	21.37
434448665.0000	154.32	16.23
434448667.0000	175.80	9.60
434448669.0000	212.79	9.83
434448671.0000	213.81	0.88
434448673.0000	198.52	13.50
434448675.0000	176.83	16.23
434448677.0000	176.66	5.13
434448679.0000	166.89	2.24
434448681.0000	168.85	2.50
434448683.0000	156.52	3.14
434448685.0000	134.91	6.90
434448687.0000	111.78	8.40
434448689.0000	94.92	13.29
434448691.0000	81.90	15.88
434448693.0000	57.28	15.39
434448695.0000	28.56	9.39
434448697.0000	9.43	3.94
434448699.0000	1.76	0.67
434448701.0000	2.68	0.47
434448703.0000	2.42	0.57
434448705.0000	2.99	0.23
434448707.0000	2.71	0.38
434448709.0000	3.16	1.06
434448711.0000	0.68	1.16
434448713.0000	1.11	1.07
434448715.0000	2.09	0.79
434448717.0000	2.74	0.29
434448719.0000	3.35	0.74
434448721.0000	4.87	0.93
434448723.0000	6.00	1.13
434448725.0000	5.77	0.79
434448727.0000	6.48	0.58
434448729.0000	5.79	0.43
434448731.0000	4.28	1.20
434448733.0000	2.49	1.36
434448735.0000	0.63	1.60
434448737.0000	1.11	0.79
434448739.0000	3.02	0.44
434448741.0000	5.49	0.50
434448743.0000	7.64	0.31
434448745.0000	8.84	0.40
434448747.0000	8.85	0.32
434448749.0000	9.28	0.19
434448751.0000	9.59	0.48
434448753.0000	9.59	0.90
434448755.0000	8.66	1.37
434448757.0000	7.10	1.27
434448759.0000	5.27	0.90
434448761.0000	4.30	0.80
434448763.0000	3.07	1.09
434448765.0000	2.72	1.03
434448767.0000	2.47	0.55
434448769.0000	4.26	0.88
434448771.0000	5.15	0.62
434448773.0000	7.61	1.26
434448775.0000	9.17	1.08
434448777.0000	11.01	1.25
434448779.0000	13.43	1.16
434448781.0000	15.39	1.08
434448783.0000	14.37	0.96
434448785.0000	15.08	0.74
434448787.0000	13.65	0.80
434448789.0000	12.19	1.21
434448791.0000	11.35	0.83
434448793.0000	9.45	0.95
434448795.0000	7.14	0.92
434448797.0000	4.80	1.08
434448799.0000	3.87	0.77
434448801.0000	1.64	1.08
434448803.0000	2.75	0.74
434448805.0000	2.36	0.10
434448807.0000	0.73	0.80
434448809.0000	1.16	0.87
434448811.0000	1.74	0.91
434448813.0000	2.65	0.94
434448815.0000	4.95	1.10
434448817.0000	5.46	0.34
434448819.0000	6.75	0.25
434448821.0000	7.28	0.33
434448823.0000	8.24	0.49
434448825.0000	7.02	0.04
434448827.0000	7.03	0.16
434448829.0000	6.17	0.53
434448831.0000	5.67	0.60
434448833.0000	5.39	0.41
434448835.0000	4.58	0.56
434448837.0000	3.80	0.37
434448839.0000	4.00	0.61
434448841.0000	3.09	0.40
434448843.0000	3.26	0.34
434448845.0000	2.86	0.30
434448847.0000	3.59	0.13
434448849.0000	3.06	0.21
434448851.0000	2.56	0.25
434448853.0000	3.24	0.05
434448855.0000	2.48	0.18
434448857.0000	2.81	0.38
434448859.0000	2.64	0.10
434448861.0000	2.67	0.10
434448863.0000	2.16	0.26
434448865.0000	3.06	0.24
434448867.0000	2.62	0.15
434448869.0000	2.98	0.28
434448871.0000	2.62	0.23
434448873.0000	3.48	0.34
434448875.0000	4.02	0.49
434448877.0000	4.74	0.57
434448879.0000	4.60	0.27
434448881.0000	5.60	0.51
434448883.0000	4.43	0.27
434448885.0000	5.43	0.17
434448887.0000	4.58	0.44
434448889.0000	3.70	0.51
434448891.0000	2.39	0.59
434448893.0000	1.85	0.41
434448895.0000	0.68	0.33
434448897.0000	0.60	0.21
434448899.0000	0.80	0.27
434448901.0000	0.35	0.12
434448903.0000	0.81	0.52
434448912.0000	2.63	0.94
434448913.0000	3.25	0.64
434448915.0000	4.04	0.57
434448917.0000	3.85	0.25
434448919.0000	3.73	0.44
434448921.0000	3.25	0.57
434448923.0000	2.40	0.83
434448925.0000	3.59	0.94
434448927.0000	2.26	0.61
434448929.0000	9.28	4.55
434448931.0000	36.21	12.07
434448933.0000	60.78	15.93
434448935.0000	69.59	11.61
434448937.0000	84.78	8.76
434448939.0000	85.47	1.27
434448941.0000	84.49	5.66
434448943.0000	75.09	11.11
434448945.0000	57.71	13.85
434448947.0000	35.32	12.53
434448949.0000	13.79	7.57
434448951.0000	2.81	2.94
434448953.0000	6.10	1.06
434448955.0000	7.23	2.01
434448957.0000	6.56	1.78
434448959.0000	7.30	1.16
434448961.0000	6.95	0.34
434448963.0000	6.28	0.51
434448965.0000	7.04	1.05
434448967.0000	7.97	0.31
434448969.0000	4.17	2.61
434448971.0000	2.85	2.85
434448973.0000	4.53	2.87
434448975.0000	8.73	2.39
434448977.0000	11.33	1.38
434448979.0000	12.81	0.74
434448981.0000	13.62	1.08
434448983.0000	14.61	1.14
434448985.0000	12.80	1.32
434448987.0000	13.06	0.62
434448989.0000	12.70	0.30
434448991.0000	11.33	0.32
434448993.0000	11.26	0.37
434448995.0000	10.18	0.79
434448997.0000	8.57	1.10
434448999.0000	8.05	1.07
434449001.0000	7.40	0.87
434449003.0000	5.97	0.50
434449005.0000	8.07	0.53
434449007.0000	6.88	0.29
434449009.0000	6.72	0.21
434449011.0000	5.83	0.24
434449013.0000	5.60	0.40
434449015.0000	5.01	0.59
434449017.0000	5.60	0.10
434449019.0000	5.55	0.17
434449021.0000	6.16	0.91
434449023.0000	5.76	1.16
434449025.0000	6.03	0.63
434449027.0000	5.55	0.73
434449029.0000	6.80	0.62
434449031.0000	6.75	1.16
434449033.0000	6.86	0.63
434449035.0000	5.91	0.42
434449037.0000	6.22	0.20
434449039.0000	4.95	0.22
434449041.0000	5.27	0.31
434449043.0000	4.22	0.82
434449045.0000	2.81	0.77
434449047.0000	2.68	0.59
434449049.0000	3.72	0.40
434449051.0000	4.61	0.23
434449053.0000	3.07	0.52
434449055.0000	3.73	0.65
434449057.0000	3.56	0.51
434449059.0000	3.44	0.45
434449061.0000	3.24	0.39
434449063.0000	2.33	0.27
434449065.0000	2.66	0.40
434449067.0000	2.82	0.99
434449069.0000	3.49	0.91
434449071.0000	3.99	1.16
434449073.0000	5.33	0.93
434449075.0000	5.42	0.45
434449077.0000	4.61	0.57
434449079.0000	5.48	0.35
434449081.0000	4.16	0.83
434449083.0000	3.24	0.97
434449085.0000	1.82	0.66
434449087.0000	2.63	0.78
434449089.0000	3.06	0.37
434449091.0000	5.21	0.68
434449093.0000	4.82	0.36
434449095.0000	5.74	0.45
434449097.0000	5.65	0.44
434449099.0000	5.65	0.24
434449101.0000	5.35	0.27
434449103.0000	5.73	0.14
434449105.0000	4.92	0.26
434449107.0000	5.03	0.03
434449109.0000	5.09	0.11
434449111.0000	4.02	0.43
434449113.0000	3.86	0.54
434449115.0000	2.80	0.77
434449117.0000	2.19	0.58
434449119.0000	1.73	0.54
434449121.0000	1.63	0.44
434449123.0000	1.86	0.52
434449125.0000	2.91	0.18
434449127.0000	3.27	0.07
434449129.0000	3.67	0.13
434449131.0000	5.34	0.50
434449133.0000	5.73	0.27
434449135.0000	5.34	0.14
434449137.0000	3.57	0.66
434449139.0000	2.50	1.24
434449141.0000	2.90	2.31
434449143.0000	8.51	2.96
434449145.0000	10.96	2.60
434449147.0000	17.49	2.89
434449149.0000	19.88	1.61
434449151.0000	19.77	0.37
434449153.0000	19.09	1.27
434449155.0000	17.88	1.84
434449157.0000	14.45	2.43
434449159.0000	9.89	2.32
434449161.0000	7.64	1.21
434449163.0000	4.69	1.04
434449165.0000	1.19	1.09
434449167.0000	1.24	0.74
434449169.0000	1.63	0.49
434449171.0000	2.45	0.64
434449173.0000	4.43	0.88
434449175.0000	3.76	0.25
434449177.0000	4.93	0.24
434449179.0000	5.38	0.44
434449181.0000	4.35	0.89
434449183.0000	6.07	1.17
434449185.0000	7.51	1.04
434449187.0000	9.18	0.64
434449189.0000	11.08	0.04
434449191.0000	10.93	0.74
434449193.0000	9.26	1.07
434449195.0000	9.57	1.26
434449197.0000	8.73	0.74
434449199.0000	6.72	1.02
434449201.0000	4.61	1.53
434449203.0000	4.47	1.54
434449205.0000	8.15	2.17
434449207.0000	10.78	1.99
434449209.0000	12.23	1.32
434449211.0000	13.49	0.73
434449213.0000	15.20	0.33
434449215.0000	17.15	0.31
434449217.0000	17.05	0.82
434449219.0000	15.84	0.78
434449221.0000	15.23	0.30
434449223.0000	13.23	0.43
434449225.0000	11.42	1.11
434449227.0000	7.93	2.00
434449229.0000	3.24	2.65
434449231.0000	4.57	3.38
434449233.0000	10.04	2.94
434449235.0000	14.42	2.38
434449237.0000	18.82	1.96
434449239.0000	22.65	1.42
434449241.0000	23.05	0.73
434449243.0000	22.03	1.26
434449245.0000	21.04	1.39
434449247.0000	16.23	2.33
434449249.0000	10.14	3.03
434449251.0000	5.10	3.14
434449253.0000	4.58	3.20
434449255.0000	8.58	2.41
434449257.0000	11.03	1.08
434449259.0000	13.50	0.27
434449261.0000	17.01	0.30
434449263.0000	17.16	0.78
434449265.0000	15.91	0.74
434449267.0000	14.49	0.92
434449269.0000	14.51	1.03
434449271.0000	13.12	1.02
434449273.0000	11.70	1.15
434449275.0000	8.48	1.88
434449277.0000	6.00	1.33
434449279.0000	3.53	1.28
434449281.0000	1.67	1.46
434449283.0000	0.96	0.94
434449285.0000	2.99	0.61
434449287.0000	3.05	0.10
434449289.0000	3.55	0.16
434449291.0000	4.69	0.38
434449293.0000	4.82	0.54
434449295.0000	4.83	0.09
434449297.0000	4.12	0.13
434449299.0000	3.23	0.34
434449301.0000	2.79	0.53
434449303.0000	3.01	0.29
434449305.0000	3.38	0.51
434449307.0000	3.75	0.86
434449309.0000	5.09	0.85
434449311.0000	9.30	1.41
434449313.0000	17.74	3.57
434449315.0000	33.95	5.79
434449317.0000	78.42	12.63
